epoch,sac/log_pi,sac/policy_loss,sac/qf1_loss,sac/qf2_loss,sac/alpha_loss,sac/alpha,sac/average_qf1,sac/average_qf2,sac/average_target_q,sac/total_steps,sac/cql/cql_std_q1,sac/cql/cql_std_q2,sac/cql/cql_q1_rand,sac/cql/cql_q2_rand,sac/cql/cql_min_qf1_loss,sac/cql/cql_min_qf2_loss,sac/cql/cql_qf1_diff,sac/cql/cql_qf2_diff,sac/cql/cql_q1_current_actions,sac/cql/cql_q2_current_actions,sac/cql/cql_q1_next_actions,sac/cql/cql_q2_next_actions,sac/cql/alpha_prime_loss,sac/cql/alpha_prime,average_return,average_traj_length,average_normalizd_return,train_time,eval_time,epoch_time
649,2.8770737648010254,-252.05624389648438,2.1280181407928467,2.2864623069763184,-0.13690941035747528,0.3283252418041229,252.87271118164062,253.0634002685547,252.51226806640625,650000,6.282275676727295,6.258963584899902,241.57530212402344,241.7932586669922,7.802690505981445,8.078455924987793,1.5605380535125732,1.6156911849975586,253.3201141357422,253.53018188476562,251.3169403076172,251.54478454589844,0.0,0.0,3177.3088,1000.0,0.9824888635357496,25.726982593536377,6.61985182762146,32.34683442115784
650,2.9152560234069824,-252.18301391601562,2.593432903289795,2.9525651931762695,-0.09444104135036469,0.3281030058860779,252.98851013183594,253.26072692871094,252.30136108398438,651000,6.4586591720581055,6.409270286560059,241.5178985595703,241.7533721923828,7.91088342666626,7.840140342712402,1.582176685333252,1.5680280923843384,253.5164337158203,253.7472381591797,251.7339324951172,251.9960174560547,0.0,0.0,3177.3088,1000.0,0.9824888635357496,26.805150032043457,7.867813110351562e-06,26.805157899856567
651,3.0437793731689453,-250.14315795898438,2.8722572326660156,2.8543734550476074,0.0490805059671402,0.3259260058403015,250.98118591308594,250.9949951171875,250.48184204101562,652000,6.442998886108398,6.4003005027771,239.3971710205078,239.5751953125,7.352747440338135,8.131612777709961,1.470549464225769,1.6263225078582764,251.56004333496094,251.6832733154297,249.53115844726562,249.7048797607422,0.0,0.0,3177.3088,1000.0,0.9824888635357496,22.31941843032837,8.58306884765625e-06,22.319427013397217
652,3.0576043128967285,-250.80064392089844,3.36838436126709,3.283113479614258,0.06416566669940948,0.3282753825187683,251.80636596679688,251.5437774658203,252.718994140625,653000,6.705759525299072,6.804316520690918,239.6847686767578,239.266357421875,7.055659294128418,7.658340930938721,1.4111318588256836,1.5316681861877441,252.4149169921875,252.2614288330078,250.23020935058594,250.0712127685547,0.0,0.0,3177.3088,1000.0,0.9824888635357496,21.858243465423584,1.6689300537109375e-05,21.85826015472412
653,2.997460126876831,-251.28689575195312,3.529618263244629,4.259213447570801,-0.0028573572635650635,0.3246248662471771,252.2120361328125,251.87672424316406,252.7255859375,654000,6.377856254577637,6.359099388122559,240.91360473632812,240.56838989257812,8.444194793701172,8.499674797058105,1.6888389587402344,1.699934959411621,252.89602661132812,252.5810546875,250.55859375,250.3219757080078,0.0,0.0,3177.3088,1000.0,0.9824888635357496,22.146722078323364,1.2636184692382812e-05,22.146734714508057
654,3.1747114658355713,-245.0088653564453,2.529292106628418,2.4970219135284424,0.19519931077957153,0.3271728754043579,246.00778198242188,245.9380645751953,245.23745727539062,655000,6.356748580932617,6.365212917327881,234.55862426757812,234.474853515625,6.933017730712891,7.280613899230957,1.386603593826294,1.4561227560043335,246.47769165039062,246.47607421875,244.63853454589844,244.60374450683594,0.0,0.0,3177.3088,1000.0,0.9824888635357496,28.375000953674316,1.71661376953125e-05,28.37501811981201
655,3.103588104248047,-246.9507598876953,3.2012109756469727,4.054035186767578,0.11538483202457428,0.32828301191329956,247.93765258789062,247.95651245117188,250.15545654296875,656000,6.571897506713867,6.569160461425781,235.93789672851562,236.01333618164062,6.442348957061768,7.177979946136475,1.2884697914123535,1.435595989227295,248.4600067138672,248.5585174560547,246.3731231689453,246.5,0.0,0.0,3177.3088,1000.0,0.9824888635357496,26.69991159439087,1.9788742065429688e-05,26.699931383132935
656,3.324181079864502,-242.5555419921875,2.8549795150756836,2.7517950534820557,0.3619265556335449,0.3274458348751068,243.27615356445312,243.67474365234375,242.67233276367188,657000,6.678127288818359,6.753452301025391,231.186279296875,231.44053649902344,6.5322089195251465,7.164812088012695,1.3064417839050293,1.432962417602539,243.908447265625,244.3723602294922,242.12095642089844,242.58544921875,0.0,0.0,3177.3088,1000.0,0.9824888635357496,25.36169672012329,1.811981201171875e-05,25.361714839935303
657,3.0749027729034424,-253.42520141601562,4.066982269287109,3.856248140335083,0.0838581845164299,0.3264232277870178,254.5631103515625,254.03158569335938,254.0289764404297,658000,6.57528018951416,6.609777450561523,242.65110778808594,242.0716552734375,6.830939292907715,7.38787841796875,1.3661878108978271,1.477575659751892,255.1407470703125,254.6734619140625,252.8427276611328,252.3007354736328,0.0,0.0,3177.3088,1000.0,0.9824888635357496,23.152593851089478,2.2411346435546875e-05,23.152616262435913
658,3.090768337249756,-248.60108947753906,2.7818610668182373,2.2644639015197754,0.10150378197431564,0.3268436789512634,249.8386688232422,249.30816650390625,248.62123107910156,659000,6.596817970275879,6.369935989379883,237.97959899902344,237.76768493652344,7.146024227142334,7.464008808135986,1.4292048215866089,1.4928017854690552,250.41983032226562,249.89634704589844,248.272216796875,247.76890563964844,0.0,0.0,3177.3088,1000.0,0.9824888635357496,22.822638988494873,1.239776611328125e-05,22.822651386260986
659,3.017829418182373,-253.87469482421875,3.0325980186462402,3.0835697650909424,0.01985865831375122,0.3283018171787262,254.95388793945312,254.91526794433594,254.79010009765625,660000,6.6745710372924805,6.606395721435547,242.79739379882812,242.8366241455078,6.7377448081970215,6.966057777404785,1.3475489616394043,1.3932116031646729,255.3702392578125,255.30789184570312,253.59268188476562,253.54605102539062,0.0,0.0,3221.4702,1000.0,0.9960579647739995,28.32815194129944,7.180374383926392,35.50852632522583
660,2.996995449066162,-247.71353149414062,3.022199869155884,2.728583812713623,-0.00337006151676178,0.3257324695587158,248.61622619628906,248.48963928222656,248.20074462890625,661000,6.573244094848633,6.47389030456543,236.7728271484375,236.7896728515625,7.326037883758545,7.514972686767578,1.465207576751709,1.5029945373535156,249.14794921875,249.01719665527344,246.78079223632812,246.72203063964844,0.0,0.0,3221.4702,1000.0,0.9960579647739995,27.14965844154358,1.430511474609375e-05,27.149672746658325
661,2.7324600219726562,-256.8958740234375,3.34291410446167,4.061502456665039,-0.2978847622871399,0.32843339443206787,258.04669189453125,257.606689453125,258.2503662109375,662000,6.460838794708252,6.3227314949035645,246.43948364257812,246.184326171875,7.475009441375732,7.397556304931641,1.4950019121170044,1.4795112609863281,258.6414794921875,258.15411376953125,256.4027099609375,255.9682159423828,0.0,0.0,3221.4702,1000.0,0.9960579647739995,24.761558532714844,1.33514404296875e-05,24.761571884155273
662,2.7155191898345947,-257.94488525390625,2.8260574340820312,2.4661858081817627,-0.31751275062561035,0.3275504410266876,258.8097229003906,258.809326171875,258.2215881347656,663000,6.284852981567383,6.156223773956299,247.57286071777344,247.706787109375,8.018774032592773,8.40684986114502,1.6037548780441284,1.6813699007034302,259.2931213378906,259.30841064453125,257.2550964355469,257.36700439453125,0.0,0.0,3221.4702,1000.0,0.9960579647739995,22.792895078659058,7.152557373046875e-06,22.79290223121643
663,2.929762363433838,-245.6387939453125,3.3030755519866943,2.857811212539673,-0.07812779396772385,0.32879015803337097,246.50845336914062,246.70681762695312,246.11782836914062,664000,6.293525218963623,6.37196159362793,235.0969696044922,235.1472625732422,7.642064094543457,7.914911270141602,1.5284128189086914,1.5829823017120361,246.8894500732422,247.15830993652344,245.0995635986328,245.3037567138672,0.0,0.0,3221.4702,1000.0,0.9960579647739995,23.35581088066101,1.1920928955078125e-05,23.355822801589966
664,2.868492603302002,-251.16775512695312,4.473724365234375,4.299086570739746,-0.14599955081939697,0.3294926881790161,252.23062133789062,251.89822387695312,253.84637451171875,665000,6.243312835693359,6.281567573547363,240.9997100830078,240.553955078125,7.783777713775635,7.918355941772461,1.556755542755127,1.58367121219635,252.77590942382812,252.48562622070312,250.43601989746094,250.0387725830078,0.0,0.0,3221.4702,1000.0,0.9960579647739995,28.434903621673584,6.9141387939453125e-06,28.434910535812378
665,3.1573359966278076,-245.2454071044922,3.177170753479004,3.2999379634857178,0.17612889409065247,0.3264607787132263,246.24583435058594,245.97256469726562,245.10964965820312,666000,6.475135803222656,6.512737274169922,234.56594848632812,234.215087890625,6.811251163482666,7.166971206665039,1.3622502088546753,1.433394193649292,246.72447204589844,246.5660400390625,244.59324645996094,244.48680114746094,0.0,0.0,3221.4702,1000.0,0.9960579647739995,26.197885990142822,1.3589859008789062e-05,26.19789958000183
666,3.0134096145629883,-245.10104370117188,3.762382745742798,4.0627031326293945,0.01493409089744091,0.32834407687187195,246.16073608398438,245.9239501953125,247.9641571044922,667000,6.467284679412842,6.3962202072143555,234.4397430419922,234.2999725341797,7.287346839904785,7.0003252029418945,1.4574693441390991,1.4000650644302368,246.6355438232422,246.37559509277344,244.51451110839844,244.258056640625,0.0,0.0,3221.4702,1000.0,0.9960579647739995,25.38843870162964,1.049041748046875e-05,25.38844919204712
667,3.224665641784668,-256.455322265625,3.1811952590942383,3.4742255210876465,0.2497219741344452,0.32905590534210205,257.4665832519531,257.1329345703125,257.99664306640625,668000,6.543270587921143,6.809755802154541,245.7101593017578,244.8951873779297,7.3251237869262695,7.296163558959961,1.465024709701538,1.4592326879501343,258.0531921386719,257.7353210449219,255.7996063232422,255.3661651611328,0.0,0.0,3221.4702,1000.0,0.9960579647739995,22.888113737106323,4.100799560546875e-05,22.88815474510193
668,3.215526580810547,-240.6845245361328,5.914862632751465,6.0188469886779785,0.24072623252868652,0.32728588581085205,241.40005493164062,241.77215576171875,242.19793701171875,669000,6.616164207458496,6.533696174621582,229.4700164794922,229.9702606201172,7.0875163078308105,7.414821624755859,1.4175032377243042,1.482964277267456,241.892822265625,242.30557250976562,239.6824951171875,240.11917114257812,0.0,0.0,3221.4702,1000.0,0.9960579647739995,23.203272104263306,9.5367431640625e-06,23.20328164100647
669,3.066446304321289,-247.01156616210938,2.647106647491455,2.7354865074157715,0.07412795722484589,0.3277164697647095,247.71875,247.95199584960938,248.43930053710938,670000,6.586613655090332,6.498490333557129,235.8708038330078,236.17056274414062,7.23866081237793,7.2056097984313965,1.4477322101593018,1.4411219358444214,248.32568359375,248.542724609375,246.0095672607422,246.21670532226562,0.0,0.0,3230.9307,1000.0,0.9989647827310675,27.62174153327942,8.82543158531189,36.44717311859131
670,2.9204955101013184,-251.28033447265625,2.6937341690063477,2.0914306640625,-0.08864869177341461,0.3279109597206116,252.30618286132812,252.10525512695312,252.34011840820312,671000,6.426288604736328,6.362137794494629,240.72850036621094,240.5395965576172,7.295533180236816,7.214252948760986,1.459106683731079,1.4428505897521973,252.8332061767578,252.59878540039062,250.7670440673828,250.5511474609375,0.0,0.0,3230.9307,1000.0,0.9989647827310675,27.986424207687378,2.4080276489257812e-05,27.986448287963867
671,2.9405736923217773,-256.3133850097656,3.6104259490966797,2.9717352390289307,-0.06608148664236069,0.3289031982421875,257.11859130859375,257.20074462890625,256.97821044921875,672000,6.704270839691162,6.621545791625977,245.15171813964844,245.315185546875,7.411924362182617,7.480825424194336,1.4823849201202393,1.4961650371551514,257.6861267089844,257.7613220214844,255.7352294921875,255.9263153076172,0.0,0.0,3230.9307,1000.0,0.9989647827310675,25.572024822235107,1.1920928955078125e-05,25.572036743164062
672,2.974189281463623,-249.22531127929688,3.1547985076904297,2.8099892139434814,-0.028594285249710083,0.3302712142467499,250.06906127929688,250.32321166992188,250.7392120361328,673000,6.5317277908325195,6.401702880859375,238.2327117919922,238.7027587890625,6.570693016052246,7.010979652404785,1.314138650894165,1.402195930480957,250.52867126464844,250.84609985351562,248.4290008544922,248.7814483642578,0.0,0.0,3230.9307,1000.0,0.9989647827310675,23.207112789154053,9.298324584960938e-06,23.207122087478638
673,3.005622386932373,-238.87542724609375,4.254185676574707,3.699085235595703,0.006267843768000603,0.3279837965965271,240.03622436523438,239.66009521484375,240.1310272216797,674000,6.611277103424072,6.573367118835449,227.909423828125,227.6371612548828,5.83829402923584,6.660623550415039,1.167658805847168,1.3321247100830078,240.5539093017578,240.2738494873047,238.338623046875,238.12939453125,0.0,0.0,3230.9307,1000.0,0.9989647827310675,22.728420972824097,2.09808349609375e-05,22.728441953659058
674,2.988032579421997,-251.10377502441406,3.3741455078125,3.6759848594665527,-0.013307340443134308,0.32891228795051575,252.00437927246094,252.14442443847656,251.95184326171875,675000,6.647164344787598,6.6330389976501465,240.0086669921875,240.10586547851562,6.560307502746582,6.826430320739746,1.3120615482330322,1.365286111831665,252.4804229736328,252.64981079101562,250.4560089111328,250.607421875,0.0,0.0,3230.9307,1000.0,0.9989647827310675,29.05159306526184,6.9141387939453125e-06,29.051599979400635
675,2.9491329193115234,-246.5653076171875,2.8047642707824707,3.7640910148620605,-0.056249797344207764,0.3309389650821686,247.3556365966797,247.5704803466797,246.773193359375,676000,6.461499214172363,6.377771377563477,235.8314208984375,236.0155792236328,7.782501697540283,7.428379058837891,1.5565003156661987,1.4856758117675781,248.00718688964844,248.1396942138672,246.0192413330078,246.1702880859375,0.0,0.0,3230.9307,1000.0,0.9989647827310675,25.02578639984131,1.1682510375976562e-05,25.025798082351685
676,2.976529836654663,-251.3107147216797,2.2092037200927734,2.097245931625366,-0.02612762153148651,0.3284967243671417,252.53213500976562,252.16549682617188,252.50245666503906,677000,6.5953240394592285,6.577676773071289,240.5630645751953,240.19314575195312,6.582837104797363,6.804322719573975,1.3165674209594727,1.360864520072937,252.9465789794922,252.6234130859375,250.8682098388672,250.5950164794922,0.0,0.0,3230.9307,1000.0,0.9989647827310675,25.20480704307556,1.8358230590820312e-05,25.204825401306152
677,2.9731216430664062,-245.08152770996094,2.519775867462158,2.4301090240478516,-0.029873326420783997,0.329086035490036,245.96292114257812,246.17987060546875,246.2678985595703,678000,6.436224460601807,6.4410600662231445,234.2683563232422,234.49388122558594,7.182796001434326,7.784576416015625,1.4365592002868652,1.556915283203125,246.4141082763672,246.6741180419922,244.38597106933594,244.81228637695312,0.0,0.0,3230.9307,1000.0,0.9989647827310675,22.380116939544678,1.9073486328125e-05,22.380136013031006
678,3.164715051651001,-246.5396728515625,2.7792117595672607,3.0381226539611816,0.18279126286506653,0.3296439051628113,247.3447265625,247.66995239257812,247.59371948242188,679000,6.501256942749023,6.4234747886657715,235.6825714111328,235.95596313476562,7.121997833251953,6.891061782836914,1.4243996143341064,1.378212332725525,247.90762329101562,248.1916961669922,245.91616821289062,246.1565399169922,0.0,0.0,3230.9307,1000.0,0.9989647827310675,21.913177490234375,9.059906005859375e-06,21.91318655014038
679,2.956172227859497,-247.91827392578125,5.4990410804748535,5.819013595581055,-0.048879191279411316,0.3278314173221588,248.8370361328125,248.7854766845703,249.68775939941406,680000,6.587110996246338,6.483850479125977,236.9432373046875,237.0290069580078,6.7670793533325195,7.139287948608398,1.353415846824646,1.4278576374053955,249.372802734375,249.3243408203125,247.32424926757812,247.30589294433594,0.0,0.0,3223.1042,1000.0,0.9965600078671473,24.840902090072632,9.783274173736572,34.624176263809204
680,2.697535514831543,-253.88641357421875,3.213470697402954,4.059399604797363,-0.3379254937171936,0.32718151807785034,254.97291564941406,254.74093627929688,255.1945343017578,681000,6.325028896331787,6.240815162658691,243.5455322265625,243.31199645996094,7.01470422744751,6.8011674880981445,1.4029408693313599,1.3602335453033447,255.4122772216797,255.13206481933594,253.27891540527344,253.0348663330078,0.0,0.0,3223.1042,1000.0,0.9965600078671473,24.53157353401184,3.0279159545898438e-05,24.531603813171387
